City,State,Year,Zipcode,AvrgCommute,AvrgIncome
Carolina zona urbana,Puerto Rico,2015,28580,37.18449374039095,28926.17309520576
Carolina zona urbana,Puerto Rico,2016,28580,35.20569340257742,24892.495506996485
Carolina zona urbana,Puerto Rico,2017,28580,36.76976852571074,28138.161575495975
Carrollton,Texas,2013,26048,29.304898674156625,51164.46428618969
Carrollton,Texas,2014,26048,29.77015557621101,56065.14978262324
Carrollton,Texas,2015,26048,29.544306985702644,57116.585218337175
Carrollton,Texas,2016,26048,31.130166047597374,56006.5140058363
Carrollton,Texas,2017,26048,31.19370063301776,59137.510617439235
Carson,California,2013,23060,30.767127717796907,40548.3521176096
Carson,California,2014,23060,31.397573215489476,43055.14075434994
Carson,California,2015,23060,35.58916807286008,48167.4104740719
Carson,California,2016,23060,36.88113870931156,49982.18707243461
Carson,California,2017,23060,33.086675164231785,44657.90809313115
Cary town,North Carolina,2013,21480,26.80483310519111,75352.54125864548
Cary town,North Carolina,2014,21480,25.348350741781676,70630.00474731834
Cary town,North Carolina,2015,21480,27.277797378702942,76995.914434644
Cary town,North Carolina,2016,21480,28.164611859691234,85252.17552572055
Cary town,North Carolina,2017,21480,27.149196437711126,82587.17379400539
Casas Adobes CDP,Arizona,2013,21340,28.570852173913043,44481.75389783789
Casas Adobes CDP,Arizona,2014,21340,27.052748840850242,44193.806359972965
Casas Adobes CDP,Arizona,2015,21340,29.166474674485986,41492.69266425993
Casas Adobes CDP,Arizona,2016,21340,29.022454956953936,50830.521776676425
Casas Adobes CDP,Arizona,2017,21340,27.29388227203101,51307.11858293329
Castro Valley CDP,California,2016,23928,44.40228465575795,72086.85196954002
Castro Valley CDP,California,2017,23928,45.88266989964303,78930.84946361264
Cedar Park,Texas,2015,27104,35.884665707183046,68913.45041439601
Cedar Park,Texas,2016,27104,34.40211462051317,69774.73199861834
Cedar Park,Texas,2017,27104,31.791361462558267,70913.59084054388
Cedar Rapids,Iowa,2013,24000,22.037450583939403,41954.41696794088
Cedar Rapids,Iowa,2014,24000,21.658545772313627,48309.17709497207
Cedar Rapids,Iowa,2015,24000,21.173346055979643,41764.93819995927
Cedar Rapids,Iowa,2016,24000,22.504824217572214,47517.09161208395
Cedar Rapids,Iowa,2017,24000,21.30449956562116,45796.77677723216
Centennial,Colorado,2013,25630,32.12231701466386,63071.791373035565
Centennial,Colorado,2014,25630,31.446298899039586,63952.40990431317
Centennial,Colorado,2015,25630,30.512780495232295,69367.61874921767
Centennial,Colorado,2016,25630,32.325501410518996,73207.6897897481
Centennial,Colorado,2017,25630,30.792114349646035,75653.51315040243
Centreville CDP,Virginia,2013,28880,42.86126804770873,76616.80763916078
Centreville CDP,Virginia,2014,28880,42.963890899109124,73367.66683874502
Centreville CDP,Virginia,2015,28880,38.29094974239331,70398.21724361049
Centreville CDP,Virginia,2016,28880,43.82058575948449,74342.81060422228
Centreville CDP,Virginia,2017,28880,38.054165514119745,69419.33436842215
Champaign,Illinois,2013,24770,19.508252658308205,33846.50143879371
Champaign,Illinois,2014,24770,21.31499536329231,37136.75575780089
Champaign,Illinois,2015,24770,18.82138098957137,41483.50905335823
Champaign,Illinois,2016,24770,20.421322160148975,41831.407869143986
Champaign,Illinois,2017,24770,19.268375934755987,42073.7396147998
Chandler,Arizona,2013,24000,28.816011091712028,56159.544763844
Chandler,Arizona,2014,24000,28.14257023214213,55441.02270695141
Chandler,Arizona,2015,24000,29.297300327548513,59436.87271442876
Chandler,Arizona,2016,24000,29.950997394593983,61483.75215805557
Chandler,Arizona,2017,24000,30.54955969012779,66979.30134496547
Charleston,South Carolina,2013,26660,24.19941241278002,47508.4753633646
Charleston,South Carolina,2014,26660,27.456263939090977,46297.65453744156
Charleston,South Carolina,2015,26660,26.8550388263274,50241.75736610092
Charleston,South Carolina,2016,26660,27.222918698720523,56124.16263688342
Charleston,South Carolina,2017,26660,27.36103502955168,55719.43299024466
Charlotte,North Carolina,2013,24000,28.886108394779924,48764.67153653758
Charlotte,North Carolina,2014,24000,30.401974920822926,49653.28449091168
Charlotte,North Carolina,2015,24000,31.323412788958354,52518.85939572272
Charlotte,North Carolina,2016,24000,30.4536100976526,54298.78599425354
Charlotte,North Carolina,2017,24000,30.06585363528464,55329.25398763976
Chattanooga,Tennessee,2013,28000,22.569074990909346,36425.17903862661
Chattanooga,Tennessee,2014,28000,22.647129640534423,37578.606599455044
Chattanooga,Tennessee,2015,28000,22.58646493112081,38275.15304416632
Chattanooga,Tennessee,2016,28000,24.332707706018176,41501.479369215864
Chattanooga,Tennessee,2017,28000,22.0549740867147,44561.821875431866
Cheektowaga CDP,New York,2013,30000,23.752237279468165,37356.20873308733
Cheektowaga CDP,New York,2014,30000,24.083754982050486,39032.16224524789
Cheektowaga CDP,New York,2015,30000,23.702375346622716,40810.646228841295
Cheektowaga CDP,New York,2016,30000,23.263632903822106,39111.06045723547
Cheektowaga CDP,New York,2017,30000,23.38263317453443,41211.88588896392
Chesapeake,Virginia,2013,32000,29.873358823024628,50015.66668286874
Chesapeake,Virginia,2014,32000,30.665360861456566,48226.005731915306
Chesapeake,Virginia,2015,32000,31.36481592691671,51364.73335676233
Chesapeake,Virginia,2016,32000,32.00296305523918,54442.21560608412
Chesapeake,Virginia,2017,32000,32.116664754322635,55434.72766833922
Chicago,Illinois,2013,28000,41.70470162596849,48906.52507180325
Chicago,Illinois,2014,28000,43.60659638672127,49841.169729127345
Chicago,Illinois,2015,28000,43.56857761622171,53055.57281611363
Chicago,Illinois,2016,28000,43.25012046966471,55005.26986825576
Chicago,Illinois,2017,28000,43.39697185045749,56145.54618858443
Chico,California,2013,26028,19.685840923481564,38207.6507588333
Chico,California,2014,26028,23.826121654986657,38397.19983849048
Chico,California,2015,26028,20.577705368734566,36649.53196026994
Chico,California,2016,26028,20.806529442810827,35706.97150816147
Chico,California,2017,26028,19.745302287581698,42156.219949456565
Chino,California,2013,26420,39.9595514617541,44319.13585631468
Chino,California,2014,26420,39.438155068029424,42912.226082685
Chino,California,2015,26420,40.72870316410133,44103.59389926183
Chino,California,2016,26420,45.187786509495744,47152.29548966326
Chino,California,2017,26420,41.0287972354654,52233.38176253608
Chino Hills,California,2013,26428,45.96024099892307,64094.87601029539
Chino Hills,California,2014,26428,48.59441931905452,65173.26036220173
Chino Hills,California,2015,26428,46.56410394072802,69771.11373302704
Chino Hills,California,2016,26428,51.38891018619934,65401.409566089074
Chino Hills,California,2017,26428,48.41762030303908,67106.0436668382
Chula Vista,California,2013,26784,33.298864017638884,47042.89784244311
Chula Vista,California,2014,26784,32.98732279045805,47243.92928135163
Chula Vista,California,2015,26784,36.39397031292976,49140.2263289443
Chula Vista,California,2016,26784,35.948274946921444,50600.39921169893
Chula Vista,California,2017,26784,36.91967537470234,53914.18405299313
Cicero town,Illinois,2013,28702,39.40584302417694,28356.941316295684
Cicero town,Illinois,2014,28702,38.689698873185115,26605.931212037893
Cicero town,Illinois,2015,28702,38.54128586609989,28527.226539818126
Cicero town,Illinois,2016,28702,38.306636812492826,30585.56525105346
Cicero town,Illinois,2017,28702,39.12487802305035,32204.346990249083
Cincinnati,Ohio,2013,30000,26.968849273663757,38831.8900762181
Cincinnati,Ohio,2014,30000,26.779797605539216,38803.77067713106
Cincinnati,Ohio,2015,30000,27.660074232823952,40165.41022026809
Cincinnati,Ohio,2016,30000,27.708198872033055,42163.66371868577
Cincinnati,Ohio,2017,30000,27.890079554991434,43759.24519965527
Citrus Heights,California,2013,27176,29.381196450428398,36744.17895762192
Citrus Heights,California,2014,27176,32.082182616142155,42753.247785973595
Citrus Heights,California,2015,27176,29.31293933167514,40317.603479749
Citrus Heights,California,2016,27176,32.26992362011817,43076.53451201093
Citrus Heights,California,2017,27176,35.86509724704115,45938.364360437474
Clarksville,Tennessee,2013,30320,26.35200917720993,33905.35330364182
Clarksville,Tennessee,2014,30320,27.610294811691784,35359.79013708961
Clarksville,Tennessee,2015,30320,28.79633472147656,36902.85047875637
Clarksville,Tennessee,2016,30320,29.495104497275285,36213.20820221688
Clarksville,Tennessee,2017,30320,31.089436235794064,39757.22314528123
Clearwater,Florida,2013,25750,28.768204826615698,41280.20421026319
Clearwater,Florida,2014,25750,28.88102135408045,45176.70779012037
Clearwater,Florida,2015,25750,29.942779519331243,42783.3466407847
Clearwater,Florida,2016,25750,29.346096832310884,45695.31171798699
Clearwater,Florida,2017,25750,29.36474705431654,42579.7545870372
Cleveland,Ohio,2013,32000,30.342934988694296,30722.604574555095
Cleveland,Ohio,2014,32000,29.649131701465254,30201.626622039134
Cleveland,Ohio,2015,32000,29.999270098855543,30384.679767473393
Cleveland,Ohio,2016,32000,29.659691077840254,31713.88614011992
Cleveland,Ohio,2017,32000,28.11553428691628,32288.87104574881
Clifton,New Jersey,2013,27380,33.15653411146213,58250.733031088086
Clifton,New Jersey,2014,27380,39.01850801304779,56703.98302061169
Clifton,New Jersey,2015,27380,31.614200192785756,48697.521374732816
Clifton,New Jersey,2016,27380,35.883730569948185,53154.081024671876
Clifton,New Jersey,2017,27380,32.50961433766686,50557.11362284944
Clovis,California,2013,28436,25.56307735702701,50372.07411826038
Clovis,California,2014,28436,26.146042528056704,54032.879673212105
Clovis,California,2015,28436,24.629034074274262,51594.643878250274
Clovis,California,2016,28436,27.247658355074634,53947.645773605414
Clovis,California,2017,28436,24.43719342221838,59305.43235996362
College Station,Texas,2013,31952,19.92236308424115,28945.130270573307
College Station,Texas,2014,31952,20.54995029295429,28879.376744746918
College Station,Texas,2015,31952,19.606129705495864,33969.650805389974
College Station,Texas,2016,31952,20.183384234584906,39821.410980189044
College Station,Texas,2017,31952,20.16127553562531,34681.44894727451
Colorado Springs,Colorado,2013,32000,25.671294013592302,43814.164035725196
Colorado Springs,Colorado,2014,32000,26.150924218443713,44084.902893987404
Colorado Springs,Colorado,2015,32000,26.597690008498937,46049.002899645995
Colorado Springs,Colorado,2016,32000,25.98771789136032,47435.22428877743
Colorado Springs,Colorado,2017,32000,27.445369659820496,50126.68885594005
Columbia,Missouri,2013,31340,19.503168926224735,36176.36467266819
Columbia,Missouri,2014,31340,20.001071070725217,32857.93925406204
Columbia,Missouri,2015,31340,21.067261854628146,36904.314126444966
Columbia,Missouri,2016,31340,19.653969984498236,41525.69135961755
Columbia,Missouri,2017,31340,21.12792335869259,35763.581491891615
Columbia,South Carolina,2013,32000,19.743776169301178,33378.761003733525
Columbia,South Carolina,2014,32000,19.41209022361736,31946.115801581047
Columbia,South Carolina,2015,32000,19.413412284411862,33130.02306879197
Columbia,South Carolina,2016,32000,19.37620913063131,35148.78505384532
Columbia,South Carolina,2017,32000,19.167033790364876,37491.36459864397
Columbia CDP,Maryland,2013,38250,37.97236676834739,77503.00414436603
Columbia CDP,Maryland,2014,38250,38.06079940647315,73974.37786394078
Columbia CDP,Maryland,2015,38250,36.87921122226055,75774.85453526676
Columbia CDP,Maryland,2016,38250,34.87716720026592,78845.19039018986
Columbia CDP,Maryland,2017,38250,38.84172142526608,80325.57970346656
Columbus,Georgia,2013,38000,24.995147487374236,36074.32622420945
Columbus,Georgia,2014,38000,23.34720917865104,37498.93932423703
Columbus,Georgia,2015,38000,25.763778557792968,37071.566749713966
Columbus,Georgia,2016,38000,23.68154957321077,39841.19841685339
Columbus,Georgia,2017,38000,24.298387648209182,40216.561685219844
Columbus,Ohio,2013,36000,25.706875873965277,38260.85902588454
Columbus,Ohio,2014,36000,25.721871910780955,38639.844916342285
Columbus,Ohio,2015,36000,26.234612811606485,39205.8941790674
Columbus,Ohio,2016,36000,26.251365136371497,40903.530749329475
Columbus,Ohio,2017,36000,25.94325477833789,42742.171131074545
Compton,California,2013,30088,35.085501293169024,27958.856168446026
Compton,California,2014,30088,36.00982226379794,28693.48151873549
Compton,California,2015,30088,37.22247616045394,28596.018343887667
Compton,California,2016,30088,38.24021567596002,31519.532550445034
Compton,California,2017,30088,37.71884831980541,34857.71407035176
Concord,California,2013,32000,40.34797597864769,56471.07320531895
Concord,California,2014,32000,40.05741272962571,53728.3273344288
Concord,California,2015,32000,43.81247479066165,57566.70258650199
Concord,California,2016,32000,44.13016777252746,60524.88861842852
Concord,California,2017,32000,42.58332632711742,63909.13615866977
Concord,North Carolina,2013,28200,32.21403602401601,50579.31785638586
Concord,North Carolina,2014,28200,32.12933657942788,43877.237177002586
Concord,North Carolina,2015,28200,30.99440307830693,47696.896050892974
Concord,North Carolina,2016,28200,33.072883042496905,53961.39800804245
Concord,North Carolina,2017,28200,35.54793686478385,55264.340701415065
Conroe,Texas,2014,32864,37.17662411169109,43841.50847434081
Conroe,Texas,2015,32864,33.367740307265215,45557.573685733834
Conroe,Texas,2016,32864,30.358596093053418,43493.44673383901
Conroe,Texas,2017,32864,34.70889103907972,52284.502796018285
Conway,Arkansas,2016,30380,22.921643817021856,40221.954985841985
Conway,Arkansas,2017,30380,23.236070611105884,40176.333772495374
Coral Springs,Florida,2013,28800,34.961215649113306,49605.34730997788
Coral Springs,Florida,2014,28800,32.80072374877331,48542.85445182899
Coral Springs,Florida,2015,28800,35.337814616395434,50099.549946931824
Coral Springs,Florida,2016,28800,33.834742444341444,53990.06397841362
Coral Springs,Florida,2017,28800,37.26075366342256,54768.34920751199
Corona,California,2013,32700,44.76311476642259,51868.79635071771
Corona,California,2014,32700,46.83991458991459,54869.45253947118
Corona,California,2015,32700,44.68213466635538,57040.42601121802
Corona,California,2016,32700,48.578709032723225,52801.698772390366
Corona,California,2017,32700,46.97622932915312,56567.18273943933
Corpus Christi,Texas,2013,34000,23.11151439731757,40957.710024507636
Corpus Christi,Texas,2014,34000,23.490427780156637,44072.40541510845
Corpus Christi,Texas,2015,34000,24.055436111745657,42141.18517490283
Corpus Christi,Texas,2016,34000,23.137830309520098,46256.56220215851
Corpus Christi,Texas,2017,34000,23.231592631520716,47173.519256312095
Costa Mesa,California,2013,33064,26.07735661770891,55003.24702913886
Costa Mesa,California,2014,33064,27.287132766915754,52208.787568802574
Costa Mesa,California,2015,33064,28.233108904224878,59657.11328271331
Costa Mesa,California,2016,33064,29.03093634220276,57649.316410509935
Costa Mesa,California,2017,33064,28.37901059224148,57435.22439966878
Cranston,Rhode Island,2013,38360,26.193371615122278,48875.63357190413
Cranston,Rhode Island,2014,38360,27.269296879196432,46941.84057854836
Cranston,Rhode Island,2015,38360,27.801301054018445,49215.118269975814
Cranston,Rhode Island,2016,38360,28.298224605612535,52088.42119510728
Cranston,Rhode Island,2017,38360,29.241858346618084,56295.402536093316
Dale City CDP,Virginia,2013,42176,49.383409945674885,53211.993716028104
Dale City CDP,Virginia,2014,42176,50.594388197859416,52434.11069103399
Dale City CDP,Virginia,2015,42176,53.47867149827375,51090.89493068699
Dale City CDP,Virginia,2016,42176,46.5895547810592,54184.29768603918
Dale City CDP,Virginia,2017,42176,52.32057753257425,55769.93769375413
Dallas,Texas,2013,38000,31.619051727173492,45627.63766084448
Dallas,Texas,2014,38000,32.13465485402517,45797.962612324685
Dallas,Texas,2015,38000,32.57255122558006,48848.66311318587
Dallas,Texas,2016,38000,32.339407846511776,48322.25346888933
Dallas,Texas,2017,38000,34.27764338201331,50105.86320939627
Daly City,California,2013,35836,38.37582703640768,44239.38158300469
Daly City,California,2014,35836,37.85189428802194,46556.42940041957
Daly City,California,2015,35836,35.34766916758525,48687.31396998083
Daly City,California,2016,35836,37.71623770334259,57613.501664215495
Daly City,California,2017,35836,39.82229779997874,50708.177073640305
Danbury,Connecticut,2013,36860,32.3614908283678,47028.0561519573
